eufield,repfield,expunt,year,trt,spec,time,GDD,rep,run,site,siteyear,injury,count,biomass,biopercent,biored 
clasarl19c,4,4844,2019,clas,rye,20,227,3,1,arl,Arlington 2019,,,0.05,21.52317881,78.47682119
clasarl19d,1,4845,2019,clas,rad,20,227,4,1,arl,Arlington 2019,,,0.14,50.2994012,49.7005988
clasarl19d,2,4846,2019,clas,fox,20,227,4,1,arl,Arlington 2019,,,0.28,100,0
clasarl19d,3,4847,2019,clas,pal,20,227,4,1,arl,Arlington 2019,,,0.19,79.42122186,20.57877814
clasarl19d,4,4848,2019,clas,rye,20,227,4,1,arl,Arlington 2019,,,0.19,81.78807947,18.21192053
clasarl19a,1,4849,2019,clas,rad,30,374,1,1,arl,Arlington 2019,,,0.2,90.27777778,9.722222222
clasarl19a,2,4850,2019,clas,fox,30,374,1,1,arl,Arlington 2019,,,0.32,100,0
clasarl19a,3,4851,2019,clas,pal,30,374,1,1,arl,Arlington 2019,,,0.13,69.26229508,30.73770492
clasarl19a,4,4852,2019,clas,rye,30,374,1,1,arl,Arlington 2019,,,0.17,87.6984127,12.3015873
clasarl19b,1,4853,2019,clas,rad,30,374,2,1,arl,Arlington 2019,,,0.23,100,0
clasarl19b,2,4854,2019,clas,fox,30,374,2,1,arl,Arlington 2019,,,0.35,100,0
clasarl19b,3,4855,2019,clas,pal,30,374,2,1,arl,Arlington 2019,,,0.1,53.27868852,46.72131148
clasarl19b,4,4856,2019,clas,rye,30,374,2,1,arl,Arlington 2019,,,0.16,82.53968254,17.46031746
clasarl19c,1,4857,2019,clas,rad,30,374,3,1,arl,Arlington 2019,,,0.1,45.13888889,54.86111111
clasarl19c,2,4858,2019,clas,fox,30,374,3,1,arl,Arlington 2019,,,0.17,90.20408163,9.795918367
clasarl19c,3,4859,2019,clas,pal,30,374,3,1,arl,Arlington 2019,,,0.23,100,0
clasarl19c,4,4860,2019,clas,rye,30,374,3,1,arl,Arlington 2019,,,0.09,46.42857143,53.57142857
clasarl19d,1,4861,2019,clas,rad,30,374,4,1,arl,Arlington 2019,,,0.15,67.70833333,32.29166667
clasarl19d,2,4862,2019,clas,fox,30,374,4,1,arl,Arlington 2019,,,0.16,84.89795918,15.10204082
clasarl19d,3,4863,2019,clas,pal,30,374,4,1,arl,Arlington 2019,,,0.06,31.96721311,68.03278689
clasarl19d,4,4864,2019,clas,rye,30,374,4,1,arl,Arlington 2019,,,0.16,82.53968254,17.46031746
clasarl19a,1,4865,2019,clas,rad,40,522,1,1,arl,Arlington 2019,,,0.27,100,0
clasarl19a,2,4866,2019,clas,fox,40,522,1,1,arl,Arlington 2019,,,0.39,100,0
clasarl19a,3,4867,2019,clas,pal,40,522,1,1,arl,Arlington 2019,,,0.29,100,0
clasarl19a,4,4868,2019,clas,rye,40,522,1,1,arl,Arlington 2019,,,0.13,67.53246753,32.46753247
clasarl19b,1,4869,2019,clas,rad,40,522,2,1,arl,Arlington 2019,,,0.28,100,0
clasarl19b,2,4870,2019,clas,fox,40,522,2,1,arl,Arlington 2019,,,0.23,100,0
clasarl19b,3,4871,2019,clas,pal,40,522,2,1,arl,Arlington 2019,,,0.07,36.68122271,63.31877729
clasarl19b,4,4872,2019,clas,rye,40,522,2,1,arl,Arlington 2019,,,0.21,100,0
clasarl19c,1,4873,2019,clas,rad,40,522,3,1,arl,Arlington 2019,,,0.14,66.18181818,33.81818182
clasarl19c,2,4874,2019,clas,fox,40,522,3,1,arl,Arlington 2019,,,0.26,100,0
clasarl19c,3,4875,2019,clas,pal,40,522,3,1,arl,Arlington 2019,,,0.25,100,0
clasarl19c,4,4876,2019,clas,rye,40,522,3,1,arl,Arlington 2019,,,0.13,67.53246753,32.46753247
clasarl19d,1,4877,2019,clas,rad,40,522,4,1,arl,Arlington 2019,,,0.11,52,48
clasarl19d,2,4878,2019,clas,fox,40,522,4,1,arl,Arlington 2019,,,0.15,80.83832335,19.16167665
clasarl19d,3,4879,2019,clas,pal,40,522,4,1,arl,Arlington 2019,,,0.19,99.56331878,0.436681223
clasarl19d,4,4880,2019,clas,rye,40,522,4,1,arl,Arlington 2019,,,0.04,20.77922078,79.22077922
clasarl19a,1,4881,2019,clas,rad,50,708,1,1,arl,Arlington 2019,,,0.31,100,0
clasarl19a,2,4882,2019,clas,fox,50,708,1,1,arl,Arlington 2019,,,0.18,91.76470588,8.235294118
clasarl19a,3,4883,2019,clas,pal,50,708,1,1,arl,Arlington 2019,,,0.26,100,0
clasarl19a,4,4884,2019,clas,rye,50,708,1,1,arl,Arlington 2019,,,0.14,72.8,27.2
clasarl19b,1,4885,2019,clas,rad,50,708,2,1,arl,Arlington 2019,,,0.24,100,0
clasarl19b,2,4886,2019,clas,fox,50,708,2,1,arl,Arlington 2019,,,0.12,61.17647059,38.82352941
clasarl19b,3,4887,2019,clas,pal,50,708,2,1,arl,Arlington 2019,,,0.24,100,0
clasarl19b,4,4888,2019,clas,rye,50,708,2,1,arl,Arlington 2019,,,0.05,26,74
clasarl19c,1,4889,2019,clas,rad,50,708,3,1,arl,Arlington 2019,,,0.11,54.16666667,45.83333333
clasarl19c,2,4890,2019,clas,fox,50,708,3,1,arl,Arlington 2019,,,0.04,20.39215686,79.60784314
clasarl19c,3,4891,2019,clas,pal,50,708,3,1,arl,Arlington 2019,,,0.56,100,0
clasarl19c,4,4892,2019,clas,rye,50,708,3,1,arl,Arlington 2019,,,0.07,36.4,63.6
clasarl19d,1,4893,2019,clas,rad,50,708,4,1,arl,Arlington 2019,,,0.2,98.48484848,1.515151515
clasarl19d,2,4894,2019,clas,fox,50,708,4,1,arl,Arlington 2019,,,0.11,56.07843137,43.92156863
clasarl19d,3,4895,2019,clas,pal,50,708,4,1,arl,Arlington 2019,,,0.05,26,74
clasarl19d,4,4896,2019,clas,rye,50,708,4,1,arl,Arlington 2019,,,0.09,46.8,53.2
firstarl19a,1,4897,2019,first,rad,0,0,1,1,arl,Arlington 2019,,,0.08,38.23529412,61.76470588
firstarl19a,2,4898,2019,first,fox,0,0,1,1,arl,Arlington 2019,,,0.17,98.22222222,1.777777778
firstarl19a,3,4899,2019,first,pal,0,0,1,1,arl,Arlington 2019,,,0.19,100,0
firstarl19a,4,4900,2019,first,rye,0,0,1,1,arl,Arlington 2019,,,0,0,100
firstarl19b,1,4901,2019,first,rad,0,0,2,1,arl,Arlington 2019,,,0.13,62.13235294,37.86764706
firstarl19b,2,4902,2019,first,fox,0,0,2,1,arl,Arlington 2019,,,0.24,100,0
firstarl19b,3,4903,2019,first,pal,0,0,2,1,arl,Arlington 2019,,,0.05,30.8056872,69.1943128
firstarl19b,4,4904,2019,first,rye,0,0,2,1,arl,Arlington 2019,,,0.19,100,0
firstarl19c,1,4905,2019,first,rad,0,0,3,1,arl,Arlington 2019,,,0.07,33.45588235,66.54411765
firstarl19c,2,4906,2019,first,fox,0,0,3,1,arl,Arlington 2019,,,0.35,100,0
firstarl19c,3,4907,2019,first,pal,0,0,3,1,arl,Arlington 2019,,,0.1,61.61137441,38.38862559
firstarl19c,4,4908,2019,first,rye,0,0,3,1,arl,Arlington 2019,,,0.11,65.59633028,34.40366972
firstarl19d,1,4909,2019,first,rad,0,0,4,1,arl,Arlington 2019,,,0.06,28.67647059,71.32352941
firstarl19d,2,4910,2019,first,fox,0,0,4,1,arl,Arlington 2019,,,0.15,86.66666667,13.33333333
firstarl19d,3,4911,2019,first,pal,0,0,4,1,arl,Arlington 2019,,,0.02,12.32227488,87.67772512
firstarl19d,4,4912,2019,first,rye,0,0,4,1,arl,Arlington 2019,,,0.08,47.70642202,52.29357798
firstarl19a,1,4913,2019,first,rad,10,91,1,1,arl,Arlington 2019,,,0.1,49.45054945,50.54945055
firstarl19a,2,4914,2019,first,fox,10,91,1,1,arl,Arlington 2019,,,0.35,100,0
firstarl19a,3,4915,2019,first,pal,10,91,1,1,arl,Arlington 2019,,,0,0,100
firstarl19a,4,4916,2019,first,rye,10,91,1,1,arl,Arlington 2019,,,0.14,80.53097345,19.46902655
firstarl19b,1,4917,2019,first,rad,10,91,2,1,arl,Arlington 2019,,,0.09,44.50549451,55.49450549
firstarl19b,2,4918,2019,first,fox,10,91,2,1,arl,Arlington 2019,,,,0,100
firstarl19b,3,4919,2019,first,pal,10,91,2,1,arl,Arlington 2019,,,0.13,76.47058824,23.52941176
firstarl19b,4,4920,2019,first,rye,10,91,2,1,arl,Arlington 2019,,,0.23,100,0
firstarl19c,1,4921,2019,first,rad,10,91,3,1,arl,Arlington 2019,,,0.16,79.12087912,20.87912088
firstarl19c,2,4922,2019,first,fox,10,91,3,1,arl,Arlington 2019,,,0.59,100,0
firstarl19c,3,4923,2019,first,pal,10,91,3,1,arl,Arlington 2019,,,0.13,76.47058824,23.52941176
firstarl19c,4,4924,2019,first,rye,10,91,3,1,arl,Arlington 2019,,,0,0,100
firstarl19d,1,4925,2019,first,rad,10,91,4,1,arl,Arlington 2019,,,0,0,100
firstarl19d,2,4926,2019,first,fox,10,91,4,1,arl,Arlington 2019,,,0.21,100,0
firstarl19d,3,4927,2019,first,pal,10,91,4,1,arl,Arlington 2019,,,0.07,41.17647059,58.82352941
firstarl19d,4,4928,2019,first,rye,10,91,4,1,arl,Arlington 2019,,,0.06,34.51327434,65.48672566
firstarl19a,1,4929,2019,first,rad,20,227,1,1,arl,Arlington 2019,,,0,0,100
firstarl19a,2,4930,2019,first,fox,20,227,1,1,arl,Arlington 2019,,,0.27,100,0
firstarl19a,3,4931,2019,first,pal,20,227,1,1,arl,Arlington 2019,,,0.11,45.9807074,54.0192926
firstarl19a,4,4932,2019,first,rye,20,227,1,1,arl,Arlington 2019,,,0.25,100,0
firstarl19b,1,4933,2019,first,rad,20,227,2,1,arl,Arlington 2019,,,0.1,35.92814371,64.07185629
firstarl19b,2,4934,2019,first,fox,20,227,2,1,arl,Arlington 2019,,,0.12,50.46728972,49.53271028
firstarl19b,3,4935,2019,first,pal,20,227,2,1,arl,Arlington 2019,,,0.15,62.70096463,37.29903537
firstarl19b,4,4936,2019,first,rye,20,227,2,1,arl,Arlington 2019,,,0.13,55.9602649,44.0397351
firstarl19c,1,4937,2019,first,rad,20,227,3,1,arl,Arlington 2019,,,0.29,100,0
firstarl19c,2,4938,2019,first,fox,20,227,3,1,arl,Arlington 2019,,,0.31,100,0
firstarl19c,3,4939,2019,first,pal,20,227,3,1,arl,Arlington 2019,,,0.08,33.44051447,66.55948553
firstarl19c,4,4940,2019,first,rye,20,227,3,1,arl,Arlington 2019,,,0.18,77.48344371,22.51655629
firstarl19d,1,4941,2019,first,rad,20,227,4,1,arl,Arlington 2019,,,0.32,100,0
firstarl19d,2,4942,2019,first,fox,20,227,4,1,arl,Arlington 2019,,,0.24,100,0
firstarl19d,3,4943,2019,first,pal,20,227,4,1,arl,Arlington 2019,,,0.2,83.60128617,16.39871383
firstarl19d,4,4944,2019,first,rye,20,227,4,1,arl,Arlington 2019,,,0.14,60.26490066,39.73509934
firstarl19a,1,4945,2019,first,rad,30,374,1,1,arl,Arlington 2019,,,0.49,100,0
firstarl19a,2,4946,2019,first,fox,30,374,1,1,arl,Arlington 2019,,,0.27,100,0
firstarl19a,3,4947,2019,first,pal,30,374,1,1,arl,Arlington 2019,,,0.3,100,0
firstarl19a,4,4948,2019,first,rye,30,374,1,1,arl,Arlington 2019,,,0.12,61.9047619,38.0952381
firstarl19b,1,4949,2019,first,rad,30,374,2,1,arl,Arlington 2019,,,0.19,85.76388889,14.23611111
firstarl19b,2,4950,2019,first,fox,30,374,2,1,arl,Arlington 2019,,,0.41,100,0
firstarl19b,3,4951,2019,first,pal,30,374,2,1,arl,Arlington 2019,,,0.14,74.59016393,25.40983607
firstarl19b,4,4952,2019,first,rye,30,374,2,1,arl,Arlington 2019,,,0.16,82.53968254,17.46031746
firstarl19c,1,4953,2019,first,rad,30,374,3,1,arl,Arlington 2019,,,0.45,100,0
firstarl19c,2,4954,2019,first,fox,30,374,3,1,arl,Arlington 2019,,,0.37,100,0
firstarl19c,3,4955,2019,first,pal,30,374,3,1,arl,Arlington 2019,,,0.11,58.60655738,41.39344262
firstarl19c,4,4956,2019,first,rye,30,374,3,1,arl,Arlington 2019,,,0.18,92.85714286,7.142857143
firstarl19d,1,4957,2019,first,rad,30,374,4,1,arl,Arlington 2019,,,0.37,100,0
firstarl19d,2,4958,2019,first,fox,30,374,4,1,arl,Arlington 2019,,,0.21,100,0
firstarl19d,3,4959,2019,first,pal,30,374,4,1,arl,Arlington 2019,,,0.05,26.63934426,73.36065574
firstarl19d,4,4960,2019,first,rye,30,374,4,1,arl,Arlington 2019,,,0.14,72.22222222,27.77777778
firstarl19a,1,4961,2019,first,rad,40,522,1,1,arl,Arlington 2019,,,0.27,100,0
firstarl19a,2,4962,2019,first,fox,40,522,1,1,arl,Arlington 2019,,,0.19,100,0
firstarl19a,3,4963,2019,first,pal,40,522,1,1,arl,Arlington 2019,,,0.23,100,0
firstarl19a,4,4964,2019,first,rye,40,522,1,1,arl,Arlington 2019,,,0.18,93.50649351,6.493506494
firstarl19b,1,4965,2019,first,rad,40,522,2,1,arl,Arlington 2019,,,0.18,85.09090909,14.90909091
firstarl19b,2,4966,2019,first,fox,40,522,2,1,arl,Arlington 2019,,,0.12,64.67065868,35.32934132
firstarl19b,3,4967,2019,first,pal,40,522,2,1,arl,Arlington 2019,,,0.19,99.56331878,0.436681223
firstarl19b,4,4968,2019,first,rye,40,522,2,1,arl,Arlington 2019,,,0.19,98.7012987,1.298701299
firstarl19c,1,4969,2019,first,rad,40,522,3,1,arl,Arlington 2019,,,0.23,100,0
firstarl19c,2,4970,2019,first,fox,40,522,3,1,arl,Arlington 2019,,,0.22,100,0
firstarl19c,3,4971,2019,first,pal,40,522,3,1,arl,Arlington 2019,,,0.18,94.3231441,5.676855895
firstarl19c,4,4972,2019,first,rye,40,522,3,1,arl,Arlington 2019,,,0.18,93.50649351,6.493506494
firstarl19d,1,4973,2019,first,rad,40,522,4,1,arl,Arlington 2019,,,0.46,100,0
firstarl19d,2,4974,2019,first,fox,40,522,4,1,arl,Arlington 2019,,,0.24,100,0
firstarl19d,3,4975,2019,first,pal,40,522,4,1,arl,Arlington 2019,,,0.31,100,0
firstarl19d,4,4976,2019,first,rye,40,522,4,1,arl,Arlington 2019,,,0,0,100
firstarl19a,1,4977,2019,first,rad,50,708,1,1,arl,Arlington 2019,,,0.58,100,0
firstarl19a,2,4978,2019,first,fox,50,708,1,1,arl,Arlington 2019,,,0.3,100,0
firstarl19a,3,4979,2019,first,pal,50,708,1,1,arl,Arlington 2019,,,0.25,100,0
firstarl19a,4,4980,2019,first,rye,50,708,1,1,arl,Arlington 2019,,,0.16,83.2,16.8
firstarl19b,1,4981,2019,first,rad,50,708,2,1,arl,Arlington 2019,,,0.45,100,0
firstarl19b,2,4982,2019,first,fox,50,708,2,1,arl,Arlington 2019,,,0.17,86.66666667,13.33333333
firstarl19b,3,4983,2019,first,pal,50,708,2,1,arl,Arlington 2019,,,,,100
firstarl19b,4,4984,2019,first,rye,50,708,2,1,arl,Arlington 2019,,,0.15,78,22
firstarl19c,1,4985,2019,first,rad,50,708,3,1,arl,Arlington 2019,,,0.27,100,0
firstarl19c,2,4986,2019,first,fox,50,708,3,1,arl,Arlington 2019,,,0.21,100,0
firstarl19c,3,4987,2019,first,pal,50,708,3,1,arl,Arlington 2019,,,0.18,93.6,6.4
firstarl19c,4,4988,2019,first,rye,50,708,3,1,arl,Arlington 2019,,,0.14,72.8,27.2
firstarl19d,1,4989,2019,first,rad,50,708,4,1,arl,Arlington 2019,,,0.37,100,0
firstarl19d,2,4990,2019,first,fox,50,708,4,1,arl,Arlington 2019,,,0.23,100,0
firstarl19d,3,4991,2019,first,pal,50,708,4,1,arl,Arlington 2019,,,0.09,46.8,53.2
firstarl19d,4,4992,2019,first,rye,50,708,4,1,arl,Arlington 2019,,,0.14,72.8,27.2
tricarl19a,1,4993,2019,tric,rad,0,0,1,1,arl,Arlington 2019,,,0,0,100
tricarl19a,2,4994,2019,tric,fox,0,0,1,1,arl,Arlington 2019,,,0.22,100,0
tricarl19a,3,4995,2019,tric,pal,0,0,1,1,arl,Arlington 2019,,,0,0,100
tricarl19a,4,4996,2019,tric,rye,0,0,1,1,arl,Arlington 2019,,,0.08,47.70642202,52.29357798
tricarl19b,1,4997,2019,tric,rad,0,0,2,1,arl,Arlington 2019,,,0,0,100
tricarl19b,2,4998,2019,tric,fox,0,0,2,1,arl,Arlington 2019,,,0,0,100
tricarl19b,3,4999,2019,tric,pal,0,0,2,1,arl,Arlington 2019,,,0.03,18.48341232,81.51658768
tricarl19b,4,5000,2019,tric,rye,0,0,2,1,arl,Arlington 2019,,,0.07,41.74311927,58.25688073
tricarl19c,1,5001,2019,tric,rad,0,0,3,1,arl,Arlington 2019,,,0,0,100
tricarl19c,2,5002,2019,tric,fox,0,0,3,1,arl,Arlington 2019,,,0.17,98.22222222,1.777777778
tricarl19c,3,5003,2019,tric,pal,0,0,3,1,arl,Arlington 2019,,,0.03,18.48341232,81.51658768
tricarl19c,4,5004,2019,tric,rye,0,0,3,1,arl,Arlington 2019,,,0,0,100
tricarl19d,1,5005,2019,tric,rad,0,0,4,1,arl,Arlington 2019,,,0.04,19.11764706,80.88235294
tricarl19d,2,5006,2019,tric,fox,0,0,4,1,arl,Arlington 2019,,,0,0,100
tricarl19d,3,5007,2019,tric,pal,0,0,4,1,arl,Arlington 2019,,,0,0,100
tricarl19d,4,5008,2019,tric,rye,0,0,4,1,arl,Arlington 2019,,,0,0,100
tricarl19a,1,5009,2019,tric,rad,10,91,1,1,arl,Arlington 2019,,,0.05,24.72527473,75.27472527
tricarl19a,2,5010,2019,tric,fox,10,91,1,1,arl,Arlington 2019,,,0,0,100
tricarl19a,3,5011,2019,tric,pal,10,91,1,1,arl,Arlington 2019,,,0.18,100,0
tricarl19a,4,5012,2019,tric,rye,10,91,1,1,arl,Arlington 2019,,,0.05,28.76106195,71.23893805
tricarl19b,1,5013,2019,tric,rad,10,91,2,1,arl,Arlington 2019,,,0,0,100
tricarl19b,2,5014,2019,tric,fox,10,91,2,1,arl,Arlington 2019,,,0.24,100,0
tricarl19b,3,5015,2019,tric,pal,10,91,2,1,arl,Arlington 2019,,,0,0,100
tricarl19b,4,5016,2019,tric,rye,10,91,2,1,arl,Arlington 2019,,,0.08,46.01769912,53.98230088
tricarl19c,1,5017,2019,tric,rad,10,91,3,1,arl,Arlington 2019,,,0,0,100
tricarl19c,2,5018,2019,tric,fox,10,91,3,1,arl,Arlington 2019,,,0.12,66.10169492,33.89830508
tricarl19c,3,5019,2019,tric,pal,10,91,3,1,arl,Arlington 2019,,,0,0,100
tricarl19c,4,5020,2019,tric,rye,10,91,3,1,arl,Arlington 2019,,,0,0,100
tricarl19d,1,5021,2019,tric,rad,10,91,4,1,arl,Arlington 2019,,,0,0,100
tricarl19d,2,5022,2019,tric,fox,10,91,4,1,arl,Arlington 2019,,,0.15,82.62711864,17.37288136
tricarl19d,3,5023,2019,tric,pal,10,91,4,1,arl,Arlington 2019,,,0.07,41.17647059,58.82352941
tricarl19d,4,5024,2019,tric,rye,10,91,4,1,arl,Arlington 2019,,,0.03,17.25663717,82.74336283
tricarl19a,1,5025,2019,tric,rad,20,227,1,1,arl,Arlington 2019,,,0.21,75.4491018,24.5508982
tricarl19a,2,5026,2019,tric,fox,20,227,1,1,arl,Arlington 2019,,,0.32,100,0
tricarl19a,3,5027,2019,tric,pal,20,227,1,1,arl,Arlington 2019,,,0.13,54.34083601,45.65916399
tricarl19a,4,5028,2019,tric,rye,20,227,1,1,arl,Arlington 2019,,,0.07,30.13245033,69.86754967
tricarl19b,1,5029,2019,tric,rad,20,227,2,1,arl,Arlington 2019,,,0.34,100,0
tricarl19b,2,5030,2019,tric,fox,20,227,2,1,arl,Arlington 2019,,,0.3,100,0
tricarl19b,3,5031,2019,tric,pal,20,227,2,1,arl,Arlington 2019,,,0.25,100,0
tricarl19b,4,5032,2019,tric,rye,20,227,2,1,arl,Arlington 2019,,,0.12,51.65562914,48.34437086
tricarl19c,1,5033,2019,tric,rad,20,227,3,1,arl,Arlington 2019,,,0.07,25.1497006,74.8502994
tricarl19c,2,5034,2019,tric,fox,20,227,3,1,arl,Arlington 2019,,,0.16,67.28971963,32.71028037
tricarl19c,3,5035,2019,tric,pal,20,227,3,1,arl,Arlington 2019,,,0.18,75.24115756,24.75884244
tricarl19c,4,5036,2019,tric,rye,20,227,3,1,arl,Arlington 2019,,,0.14,60.26490066,39.73509934
tricarl19d,1,5037,2019,tric,rad,20,227,4,1,arl,Arlington 2019,,,0.28,100,0
tricarl19d,2,5038,2019,tric,fox,20,227,4,1,arl,Arlington 2019,,,0.29,100,0
tricarl19d,3,5039,2019,tric,pal,20,227,4,1,arl,Arlington 2019,,,0.04,16.72025723,83.27974277
tricarl19d,4,5040,2019,tric,rye,20,227,4,1,arl,Arlington 2019,,,0.19,81.78807947,18.21192053
tricarl19a,1,5041,2019,tric,rad,30,374,1,1,arl,Arlington 2019,,,0.5,100,0
tricarl19a,2,5042,2019,tric,fox,30,374,1,1,arl,Arlington 2019,,,0.18,95.51020408,4.489795918
tricarl19a,3,5043,2019,tric,pal,30,374,1,1,arl,Arlington 2019,,,0,0,100
tricarl19a,4,5044,2019,tric,rye,30,374,1,1,arl,Arlington 2019,,,0.17,87.6984127,12.3015873
tricarl19b,1,5045,2019,tric,rad,30,374,2,1,arl,Arlington 2019,,,0.51,100,0
tricarl19b,2,5046,2019,tric,fox,30,374,2,1,arl,Arlington 2019,,,0.19,100,0
tricarl19b,3,5047,2019,tric,pal,30,374,2,1,arl,Arlington 2019,,,0.43,100,0
tricarl19b,4,5048,2019,tric,rye,30,374,2,1,arl,Arlington 2019,,,0.16,82.53968254,17.46031746
tricarl19c,1,5049,2019,tric,rad,30,374,3,1,arl,Arlington 2019,,,0.42,100,0
tricarl19c,2,5050,2019,tric,fox,30,374,3,1,arl,Arlington 2019,,,0.36,100,0
tricarl19c,3,5051,2019,tric,pal,30,374,3,1,arl,Arlington 2019,,,0.18,95.90163934,4.098360656
tricarl19c,4,5052,2019,tric,rye,30,374,3,1,arl,Arlington 2019,,,0.21,100,0
tricarl19d,1,5053,2019,tric,rad,30,374,4,1,arl,Arlington 2019,,,0.25,100,0
tricarl19d,2,5054,2019,tric,fox,30,374,4,1,arl,Arlington 2019,,,0.18,95.51020408,4.489795918
tricarl19d,3,5055,2019,tric,pal,30,374,4,1,arl,Arlington 2019,,,0.25,100,0
tricarl19d,4,5056,2019,tric,rye,30,374,4,1,arl,Arlington 2019,,,0.12,61.9047619,38.0952381
tricarl19a,1,5057,2019,tric,rad,40,522,1,1,arl,Arlington 2019,,,0.54,100,0
tricarl19a,2,5058,2019,tric,fox,40,522,1,1,arl,Arlington 2019,,,0.3,100,0
tricarl19a,3,5059,2019,tric,pal,40,522,1,1,arl,Arlington 2019,,,0.18,94.3231441,5.676855895
tricarl19a,4,5060,2019,tric,rye,40,522,1,1,arl,Arlington 2019,,,0.15,77.92207792,22.07792208
tricarl19b,1,5061,2019,tric,rad,40,522,2,1,arl,Arlington 2019,,,0.39,100,0
tricarl19b,2,5062,2019,tric,fox,40,522,2,1,arl,Arlington 2019,,,0.4,100,0
tricarl19b,3,5063,2019,tric,pal,40,522,2,1,arl,Arlington 2019,,,0.2,100,0
tricarl19b,4,5064,2019,tric,rye,40,522,2,1,arl,Arlington 2019,,,0.1,51.94805195,48.05194805
tricarl19c,1,5065,2019,tric,rad,40,522,3,1,arl,Arlington 2019,,,0.38,100,0
tricarl19c,2,5066,2019,tric,fox,40,522,3,1,arl,Arlington 2019,,,0.31,100,0
tricarl19c,3,5067,2019,tric,pal,40,522,3,1,arl,Arlington 2019,,,0.13,68.12227074,31.87772926
tricarl19c,4,5068,2019,tric,rye,40,522,3,1,arl,Arlington 2019,,,0.1,51.94805195,48.05194805
tricarl19d,1,5069,2019,tric,rad,40,522,4,1,arl,Arlington 2019,,,0.12,56.72727273,43.27272727
tricarl19d,2,5070,2019,tric,fox,40,522,4,1,arl,Arlington 2019,,,0.17,91.61676647,8.383233533
tricarl19d,3,5071,2019,tric,pal,40,522,4,1,arl,Arlington 2019,,,0.15,78.60262009,21.39737991
tricarl19d,4,5072,2019,tric,rye,40,522,4,1,arl,Arlington 2019,,,0.06,31.16883117,68.83116883
tricarl19a,1,5073,2019,tric,rad,50,708,1,1,arl,Arlington 2019,,,0.37,100,0
tricarl19a,2,5074,2019,tric,fox,50,708,1,1,arl,Arlington 2019,,,0.23,100,0
tricarl19a,3,5075,2019,tric,pal,50,708,1,1,arl,Arlington 2019,,,0.16,83.2,16.8
tricarl19a,4,5076,2019,tric,rye,50,708,1,1,arl,Arlington 2019,,,0.17,88.4,11.6
tricarl19b,1,5077,2019,tric,rad,50,708,2,1,arl,Arlington 2019,,,0.4,100,0
tricarl19b,2,5078,2019,tric,fox,50,708,2,1,arl,Arlington 2019,,,0.23,100,0
tricarl19b,3,5079,2019,tric,pal,50,708,2,1,arl,Arlington 2019,,,0.31,100,0
tricarl19b,4,5080,2019,tric,rye,50,708,2,1,arl,Arlington 2019,,,0.13,67.6,32.4
tricarl19c,1,5081,2019,tric,rad,50,708,3,1,arl,Arlington 2019,,,0,0,100
tricarl19c,2,5082,2019,tric,fox,50,708,3,1,arl,Arlington 2019,,,0.03,15.29411765,84.70588235
tricarl19c,3,5083,2019,tric,pal,50,708,3,1,arl,Arlington 2019,,,0.15,78,22
tricarl19c,4,5084,2019,tric,rye,50,708,3,1,arl,Arlington 2019,,,0.03,15.6,84.4
tricarl19d,1,5085,2019,tric,rad,50,708,4,1,arl,Arlington 2019,,,0.33,100,0
tricarl19d,2,5086,2019,tric,fox,50,708,4,1,arl,Arlington 2019,,,0.07,35.68627451,64.31372549
tricarl19d,3,5087,2019,tric,pal,50,708,4,1,arl,Arlington 2019,,,0.12,62.4,37.6
tricarl19d,4,5088,2019,tric,rye,50,708,4,1,arl,Arlington 2019,,,0.17,88.4,11.6
spartarl19a,1,5089,2019,spart,rad,0,0,1,1,arl,Arlington 2019,,,0.28,100,0
spartarl19a,2,5090,2019,spart,fox,0,0,1,1,arl,Arlington 2019,,,0,0,100
spartarl19a,3,5091,2019,spart,pal,0,0,1,1,arl,Arlington 2019,,,0,0,100
spartarl19a,4,5092,2019,spart,rye,0,0,1,1,arl,Arlington 2019,,,0.09,53.66972477,46.33027523
spartarl19b,1,5093,2019,spart,rad,0,0,2,1,arl,Arlington 2019,,,0.26,100,0
spartarl19b,2,5094,2019,spart,fox,0,0,2,1,arl,Arlington 2019,,,0.02,11.55555556,88.44444444
spartarl19b,3,5095,2019,spart,pal,0,0,2,1,arl,Arlington 2019,,,0,0,100
spartarl19b,4,5096,2019,spart,rye,0,0,2,1,arl,Arlington 2019,,,0.08,47.70642202,52.29357798
spartarl19c,1,5097,2019,spart,rad,0,0,3,1,arl,Arlington 2019,,,0.25,100,0
spartarl19c,2,5098,2019,spart,fox,0,0,3,1,arl,Arlington 2019,,,0.02,11.55555556,88.44444444
spartarl19c,3,5099,2019,spart,pal,0,0,3,1,arl,Arlington 2019,,,0,0,100
spartarl19c,4,5100,2019,spart,rye,0,0,3,1,arl,Arlington 2019,,,0.11,65.59633028,34.40366972
spartarl19d,1,5101,2019,spart,rad,0,0,4,1,arl,Arlington 2019,,,0.42,100,0
spartarl19d,2,5102,2019,spart,fox,0,0,4,1,arl,Arlington 2019,,,0,0,100
spartarl19d,3,5103,2019,spart,pal,0,0,4,1,arl,Arlington 2019,,,0,0,100
spartarl19d,4,5104,2019,spart,rye,0,0,4,1,arl,Arlington 2019,,,0.15,89.44954128,10.55045872
